-57.9044			186.2909			-138.9995			-10.6000			44.0000			338.0000			-109.0000			
-74.3359			187.4183			-125.7320			-12.6000			14.0000			339.0000			-106.0000			
-92.8875			188.5457			-108.0418			-12.3000			-17.0000			338.0000			-105.0000			
-107.7289			189.6732			-93.6686			-11.7000			-48.0000			335.0000			-99.0000			
-120.4500			188.5457			-80.9538			-12.8000			-78.0000			331.0000			-96.0000			
-133.1711			184.5998			-64.9222			-13.4000			-108.0000			326.0000			-90.0000			
-145.3622			182.3450			-48.8905			-11.9000			-139.0000			316.0000			-82.0000			
-157.5533			177.2716			-32.8588			-13.1000			-168.0000			305.0000			-76.0000			
-165.5040			167.1249			-15.1687			-13.5000			-197.0000			294.0000			-69.0000			
-173.9848			160.3605			-0.2427			-13.8000			-224.0000			279.0000			-61.0000			
-181.4054			154.1597			15.2362			-12.0000			-249.0000			263.0000			-54.0000			
-192.5364			153.0323			26.8453			-12.6000			-272.0000			246.0000			-46.0000			
-197.3069			144.5767			40.6657			-12.0000			-293.0000			227.0000			-41.0000			
-203.6674			137.2485			53.9333			-12.4000			-313.0000			208.0000			-33.0000			
-204.1975			123.1559			71.0706			-9.9000			-332.0000			188.0000			-27.0000			
-205.2576			110.1907			86.5494			-8.5000			-347.0000			166.0000			-19.0000			
-209.4979			95.5343			103.1339			-10.8000			-361.0000			142.0000			-12.0000			
-211.6181			83.6965			118.6128			-9.3000			-374.0000			118.0000			-5.0000			
-211.0881			70.1676			131.8803			-9.0000			-384.0000			94.0000			3.0000			
-206.3177			58.8935			140.7254			-6.6000			-391.0000			68.0000			11.0000			
-205.2576			46.4920			150.6761			-8.0000			-397.0000			42.0000			21.0000			
-198.3669			32.9630			159.5211			-5.8000			-399.0000			16.0000			29.0000			
-188.2961			16.6156			166.7078			-4.9000			-398.0000			-13.0000			37.0000			
-177.6951			-1.4230			173.8944			-5.2000			-395.0000			-38.0000			44.0000			
-171.3345			-14.3882			182.1866			-3.5000			-390.0000			-65.0000			50.0000			
-167.6242			-23.4075			189.9260			-1.1000			-384.0000			-91.0000			57.0000			
-158.0834			-36.3728			194.3486			-0.1000			-374.0000			-116.0000			62.0000			
-147.4824			-50.4654			199.3239			1.3000			-364.0000			-139.0000			67.0000			
-132.6411			-67.3766			201.5352			1.5000			-349.0000			-163.0000			73.0000			
-117.2697			-83.7240			202.6408			1.6000			-334.0000			-185.0000			76.0000			
-105.6087			-96.1255			205.9577			4.2000			-317.0000			-207.0000			81.0000			
-91.2974			-109.0908			205.4049			5.0000			-297.0000			-227.0000			84.0000			
-76.9861			-120.9286			203.7464			5.8000			-275.0000			-247.0000			88.0000			
-62.6749			-131.0753			200.9824			7.2000			-250.0000			-265.0000			91.0000			
-45.1833			-144.0405			196.5598			7.3000			-223.0000			-282.0000			92.0000			
-29.2819			-151.3687			187.7148			7.0000			-196.0000			-297.0000			94.0000			
-12.3204			-157.0057			178.3169			9.0000			-167.0000			-309.0000			94.0000			
5.1712			-163.7702			168.9190			10.3000			-137.0000			-321.0000			92.0000			
17.8923			-173.3532			164.4965			9.0000			-108.0000			-330.0000			92.0000			
30.0834			-177.2991			157.3099			10.0000			-78.0000			-338.0000			90.0000			
44.3947			-185.1910			152.3345			11.5000			-48.0000			-343.0000			90.0000			
59.2360			-186.3184			138.5141			11.4000			-19.0000			-346.0000			89.0000			
75.6675			-188.5732			124.6937			11.7000			13.0000			-347.0000			87.0000			
93.6891			-190.8281			107.5564			10.4000			43.0000			-347.0000			83.0000			
109.5905			-190.8281			93.1832			11.9000			73.0000			-344.0000			80.0000			
122.8417			-189.7007			78.2572			11.4000			104.0000			-339.0000			76.0000			
134.5027			-184.0636			62.7783			13.2000			134.0000			-332.0000			71.0000			
146.1638			-181.8088			47.2995			11.6000			165.0000			-324.0000			63.0000			
157.8248			-176.1717			31.8206			13.4000			194.0000			-314.0000			56.0000			
164.7154			-166.0250			14.1305			12.8000			222.0000			-301.0000			47.0000			
174.2563			-161.5154			-0.2427			12.5000			248.0000			-287.0000			39.0000			
181.6769			-153.6235			-16.8272			11.2000			271.0000			-271.0000			33.0000			
194.3981			-153.0598			-29.5420			11.7000			295.0000			-254.0000			24.0000			
196.5182			-143.4768			-41.7039			11.3000			315.0000			-237.0000			18.0000			
200.7586			-134.4575			-54.4187			11.8000			336.0000			-217.0000			11.0000			
204.4690			-123.1834			-70.4503			10.8000			353.0000			-195.0000			3.0000			
204.4690			-109.6545			-85.9292			8.8000			368.0000			-176.0000			-5.0000			
208.1793			-94.4344			-104.1721			9.5000			381.0000			-153.0000			-12.0000			
211.3596			-82.5966			-120.2038			8.5000			394.0000			-130.0000			-22.0000			
210.2995			-69.6314			-132.9186			7.7000			402.0000			-105.0000			-31.0000			
206.0591			-57.2299			-141.7636			7.0000			409.0000			-80.0000			-41.0000			
201.8187			-44.2646			-151.1615			6.3000			412.0000			-53.0000			-51.0000			
195.9882			-30.7357			-159.4537			5.8000			413.0000			-28.0000			-60.0000			
188.0375			-16.6431			-164.9819			6.4000			414.0000			-1.0000			-69.0000			
177.9666			1.3955			-175.4854			3.8000			407.0000			25.0000			-76.0000			
171.0760			13.7970			-182.1192			2.7000			402.0000			51.0000			-85.0000			
165.7755			22.8163			-188.7530			-0.1000			394.0000			76.0000			-92.0000			
157.2948			38.0364			-194.2811			1.0000			383.0000			99.0000			-99.0000			
148.2839			48.7468			-196.4924			0.5000			374.0000			123.0000			-105.0000			
133.4426			66.2217			-199.8093			-0.1000			359.0000			145.0000			-111.0000			
119.1313			80.8780			-202.0206			-2.0000			341.0000			166.0000			-116.0000			
104.8201			96.0980			-204.2318			-3.3000			323.0000			187.0000			-121.0000			
90.5088			110.1907			-205.3375			-4.6000			303.0000			207.0000			-126.0000			
75.1374			120.9011			-200.9149			-4.8000			279.0000			226.0000			-130.0000			
61.3562			132.1752			-198.7037			-5.1000			253.0000			244.0000			-133.0000			
43.8646			143.4493			-194.2811			-6.9000			227.0000			260.0000			-138.0000			
27.9632			149.6501			-184.8833			-7.2000			198.0000			275.0000			-138.0000			
13.1219			156.4145			-178.2495			-8.7000			169.0000			287.0000			-141.0000			
-3.3096			163.7427			-168.8516			-8.4000			140.0000			297.0000			-139.0000			
-13.9105			169.3798			-164.4291			-8.9000			108.0000			306.0000			-140.0000			
-30.3420			179.5265			-157.7953			-8.6000			79.0000			314.0000			-140.0000			
-43.0631			182.9087			-149.5030			-9.6000			49.0000			317.0000			-140.0000			
-58.4345			186.8546			-138.9995			-10.5000			18.0000			319.0000			-139.0000			
-72.7458			186.2909			-124.6263			-11.0000			-12.0000			322.0000			-135.0000			
-91.8275			187.9820			-107.4890			-11.3000			-43.0000			320.0000			-134.0000			
-108.2589			190.8006			-92.5630			-10.0000			-73.0000			318.0000			-130.0000			
-121.5101			189.1095			-79.2954			-11.6000			-105.0000			313.0000			-127.0000			
-132.6411			183.4724			-63.8165			-12.9000			-135.0000			306.0000			-120.0000			
-145.3622			182.3450			-48.3377			-11.3000			-166.0000			297.0000			-114.0000			
-155.9632			175.5805			-30.6476			-11.0000			-195.0000			287.0000			-106.0000			
-164.4439			166.5612			-14.0631			-11.9000			-221.0000			277.0000			-98.0000			
-169.2144			159.7968			-0.7955			-10.2000			-247.0000			261.0000			-90.0000			
-183.5256			154.1597			18.0002			-11.3000			-271.0000			247.0000			-81.0000			
-188.8261			153.0323			27.9509			-7.8000			-293.0000			229.0000			-73.0000			
-196.7768			144.5767			42.3241			-9.8000			-313.0000			211.0000			-65.0000			
-199.9571			135.5574			55.0389			-9.3000			-332.0000			193.0000			-57.0000			
