-123.8889			119.4180			4.3060			-0.1000			-109.0000			60.0000			25.0000			
-123.3209			110.4666			12.5558			-0.3000			-109.0000			53.0000			32.0000			
-120.4812			99.8368			20.8056			0.1000			-109.0000			46.0000			39.0000			
-118.7774			88.6476			31.2554			1.1000			-106.0000			38.0000			45.0000			
-120.4812			78.0178			42.8051			0.3000			-105.0000			31.0000			52.0000			
-123.8889			69.0664			54.3549			-0.4000			-102.0000			23.0000			59.0000			
-126.7286			62.3528			64.2547			-0.1000			-101.0000			15.0000			65.0000			
-127.8645			56.1987			70.8545			-0.8000			-96.0000			6.0000			69.0000			
-129.0004			51.1636			78.0043			0.1000			-93.0000			-2.0000			75.0000			
-129.5684			43.8905			86.2542			0.5000			-88.0000			-11.0000			79.0000			
-130.1363			33.2608			96.1539			-0.7000			-83.0000			-19.0000			83.0000			
-128.4325			22.0715			106.0537			-0.3000			-78.0000			-28.0000			87.0000			
-127.2966			11.4417			115.4035			-0.4000			-72.0000			-36.0000			90.0000			
-122.7530			-0.8665			123.1033			-0.5000			-67.0000			-46.0000			93.0000			
-116.5056			-9.8179			125.8533			-0.4000			-61.0000			-53.0000			94.0000			
-106.8504			-17.6504			123.6533			-0.8000			-54.0000			-61.0000			96.0000			
-95.4915			-26.0423			121.4534			0.0000			-47.0000			-68.0000			96.0000			
-84.7005			-35.5532			120.3534			0.0000			-41.0000			-76.0000			97.0000			
-76.7492			-46.7424			122.0034			-1.4000			-33.0000			-83.0000			95.0000			
-67.6620			-57.3722			124.2033			-0.8000			-25.0000			-88.0000			94.0000			
-60.8466			-66.8831			127.5032			-0.2000			-17.0000			-95.0000			93.0000			
-55.1672			-74.7156			129.1532			-0.7000			-10.0000			-100.0000			90.0000			
-49.4877			-81.4291			130.2532			-0.6000			-1.0000			-104.0000			87.0000			
-41.5364			-90.9400			131.9031			-0.5000			5.0000			-110.0000			83.0000			
-29.6095			-101.0103			130.8032			0.1000			12.0000			-112.0000			79.0000			
-17.1146			-113.3185			129.1532			-1.2000			19.0000			-115.0000			75.0000			
-7.4595			-120.0321			126.4033			-1.0000			27.0000			-119.0000			71.0000			
3.3315			-123.9483			120.9034			0.2000			34.0000			-120.0000			67.0000			
12.4187			-127.8646			113.7535			-1.6000			41.0000			-122.0000			60.0000			
19.8020			-124.5078			103.3038			-1.4000			48.0000			-123.0000			55.0000			
28.8892			-122.8294			92.3040			-1.6000			53.0000			-122.0000			48.0000			
40.2481			-123.3889			82.4042			-0.7000			59.0000			-121.0000			41.0000			
49.9033			-126.1862			74.7044			-1.5000			64.0000			-118.0000			34.0000			
59.5584			-128.9835			68.1046			-1.3000			69.0000			-117.0000			27.0000			
68.0776			-129.5429			62.0547			0.5000			73.0000			-114.0000			20.0000			
74.3250			-131.2213			56.0048			-0.8000			77.0000			-111.0000			13.0000			
82.2763			-132.3403			49.4050			-0.6000			81.0000			-107.0000			4.0000			
93.0673			-131.7808			37.8552			-0.8000			82.0000			-101.0000			-4.0000			
103.8583			-130.1024			25.7555			-0.4000			85.0000			-97.0000			-10.0000			
112.3775			-128.9835			15.3058			-1.3000			86.0000			-92.0000			-19.0000			
118.6250			-125.6267			5.9560			-1.0000			87.0000			-85.0000			-26.0000			
123.1686			-120.0321			-3.9438			-0.8000			89.0000			-80.0000			-33.0000			
122.6006			-112.1996			-12.7436			-2.3000			89.0000			-73.0000			-41.0000			
120.3288			-99.3320			-21.5434			-0.5000			89.0000			-67.0000			-49.0000			
119.7609			-88.1427			-31.9932			-0.3000			88.0000			-58.0000			-54.0000			
119.7609			-76.9534			-43.5429			-0.7000			85.0000			-50.0000			-61.0000			
123.1686			-69.1210			-55.0927			-1.0000			83.0000			-42.0000			-67.0000			
126.5763			-62.4074			-63.3425			0.8000			79.0000			-34.0000			-73.0000			
127.1442			-56.2533			-71.0423			-0.1000			76.0000			-25.0000			-78.0000			
128.8480			-50.6587			-77.6422			0.5000			73.0000			-17.0000			-84.0000			
129.9839			-43.9451			-86.4420			-0.4000			69.0000			-9.0000			-88.0000			
129.9839			-33.8748			-96.3417			-0.2000			63.0000			-1.0000			-91.0000			
127.7121			-21.0071			-106.7915			0.0000			58.0000			9.0000			-94.0000			
126.5763			-9.2584			-116.1413			1.1000			53.0000			17.0000			-98.0000			
123.1686			0.2524			-123.2911			0.1000			47.0000			26.0000			-101.0000			
117.4891			9.7633			-126.5911			0.6000			41.0000			34.0000			-104.0000			
