-23.8035			4.2494			20.1191			0.5000			-79.0000			-54.0000			98.0000			
-23.2664			3.1362			20.1191			0.0000			-72.0000			-62.0000			101.0000			
-21.6550			1.4663			20.6723			0.4000			-65.0000			-72.0000			102.0000			
-21.6550			-0.7603			22.3320			0.0000			-57.0000			-81.0000			103.0000			
-20.0437			-4.6567			23.9917			-0.7000			-48.0000			-91.0000			103.0000			
-18.9694			-6.3266			25.0982			-0.1000			-37.0000			-100.0000			102.0000			
-16.8210			-7.9965			23.9917			-0.8000			-29.0000			-108.0000			101.0000			
-15.7467			-9.6664			23.9917			-1.4000			-19.0000			-115.0000			100.0000			
-15.2096			-10.7797			25.0982			-0.8000			-11.0000			-119.0000			97.0000			
-15.2096			-11.8930			27.8644			0.7000			-1.0000			-126.0000			93.0000			
-11.4498			-16.3460			27.8644			0.0000			7.0000			-132.0000			91.0000			
-9.3013			-18.5726			27.8644			0.0000			18.0000			-138.0000			87.0000			
-7.1528			-19.6859			26.7579			0.0000			29.0000			-145.0000			80.0000			
-5.0044			-19.6859			25.6515			0.9000			39.0000			-147.0000			75.0000			
-3.9301			-19.6859			23.9917			0.3000			48.0000			-151.0000			69.0000			
-2.3188			-19.1292			21.7788			0.3000			56.0000			-153.0000			63.0000			
-0.1703			-20.2425			21.2255			0.8000			64.0000			-153.0000			59.0000			
1.4410			-21.3558			20.6723			0.7000			73.0000			-155.0000			51.0000			
4.1266			-23.0257			20.1191			1.2000			81.0000			-154.0000			43.0000			
7.3494			-24.1389			17.3529			0.5000			90.0000			-153.0000			35.0000			
9.4978			-25.8088			15.1399			-1.1000			96.0000			-150.0000			26.0000			
11.1092			-25.8088			14.5867			-0.1000			102.0000			-147.0000			20.0000			
12.7205			-26.3655			14.5867			0.9000			107.0000			-143.0000			13.0000			
14.8690			-28.0354			12.3737			-0.7000			111.0000			-139.0000			5.0000			
18.6288			-28.5920			10.1607			0.2000			116.0000			-135.0000			-3.0000			
20.7773			-26.9221			7.3945			1.2000			121.0000			-129.0000			-12.0000			
21.3144			-25.8088			3.5218			-0.9000			125.0000			-121.0000			-22.0000			
20.7773			-24.6956			3.5218			-0.3000			128.0000			-113.0000			-31.0000			
20.7773			-23.0257			2.4154			0.1000			129.0000			-107.0000			-36.0000			
20.2402			-21.9124			0.7556			-0.9000			130.0000			-100.0000			-45.0000			
21.3144			-21.3558			-0.9041			-0.9000			131.0000			-92.0000			-52.0000			
23.4629			-19.1292			-3.6703			0.6000			131.0000			-82.0000			-59.0000			
24.0000			-17.4593			-6.9897			-0.4000			130.0000			-72.0000			-67.0000			
25.0743			-16.9027			-9.7559			-1.5000			127.0000			-63.0000			-74.0000			
26.1485			-14.1195			-11.4156			0.6000			124.0000			-52.0000			-80.0000			
26.6856			-14.1195			-11.9689			0.5000			120.0000			-43.0000			-85.0000			
27.2227			-14.6761			-12.5221			0.0000			116.0000			-33.0000			-89.0000			
26.6856			-12.4496			-15.2883			-1.0000			112.0000			-23.0000			-94.0000			
27.7598			-9.1098			-18.6078			0.0000			106.0000			-10.0000			-100.0000			
26.1485			-5.7700			-21.3740			-0.9000			99.0000			1.0000			-105.0000			
25.0743			-3.5435			-21.3740			0.1000			93.0000			12.0000			-108.0000			
23.4629			-4.1001			-19.7142			-0.3000			87.0000			23.0000			-110.0000			
21.8515			-3.5435			-20.8207			-2.5000			79.0000			31.0000			-111.0000			
19.7031			-1.8736			-21.3740			-3.5000			73.0000			41.0000			-112.0000			
20.2402			0.3530			-24.1402			-3.5000			64.0000			53.0000			-113.0000			
19.1660			3.6928			-26.3531			-3.4000			56.0000			62.0000			-113.0000			
18.6288			4.8061			-29.6726			-6.2000			47.0000			71.0000			-111.0000			
17.5546			9.2591			-25.7999			1.0000			39.0000			81.0000			-109.0000			
15.9432			9.2591			-26.3531			-1.1000			29.0000			89.0000			-107.0000			
14.8690			10.9290			-25.2467			0.5000			21.0000			95.0000			-105.0000			
14.3319			13.1556			-27.4596			0.0000			13.0000			101.0000			-102.0000			
10.5721			17.0520			-28.0129			-0.3000			4.0000			106.0000			-98.0000			
7.8865			18.1653			-26.3531			-0.2000			-8.0000			113.0000			-94.0000			
5.2009			19.2786			-25.2467			-0.7000			-18.0000			118.0000			-88.0000			
4.6638			20.3918			-25.2467			-0.1000			-29.0000			121.0000			-82.0000			
4.1266			19.8352			-23.0337			0.9000			-38.0000			125.0000			-78.0000			
2.5153			18.1653			-21.9272			-1.2000			-44.0000			127.0000			-73.0000			
0.3668			20.3918			-20.2675			0.4000			-53.0000			127.0000			-66.0000			
-1.7817			22.6184			-19.7142			1.1000			-61.0000			128.0000			-60.0000			
-5.0044			23.1750			-18.6078			-0.4000			-69.0000			127.0000			-51.0000			
-7.1528			24.8449			-16.3948			1.2000			-77.0000			125.0000			-44.0000			
-8.2271			24.8449			-15.8416			0.7000			-85.0000			122.0000			-35.0000			
-9.3013			25.4015			-16.3948			-0.2000			-91.0000			119.0000			-28.0000			
-9.8384			25.9582			-14.7351			1.3000			-96.0000			115.0000			-20.0000			
-13.0611			27.6281			-12.5221			2.0000			-101.0000			110.0000			-14.0000			
-16.2839			27.6281			-9.2027			2.1000			-106.0000			104.0000			-5.0000			
-18.9694			27.0714			-6.4365			1.6000			-110.0000			98.0000			5.0000			
-20.5808			24.8449			-3.1170			1.1000			-115.0000			90.0000			14.0000			
-20.5808			24.2883			-3.6703			0.0000			-117.0000			83.0000			22.0000			
-20.0437			23.1750			-3.1170			0.0000			-119.0000			76.0000			28.0000			
-20.0437			21.5051			-0.9041			0.5000			-121.0000			69.0000			34.0000			
-21.6550			21.5051			2.4154			2.2000			-121.0000			62.0000			43.0000			
-23.8035			18.7219			5.1816			0.1000			-120.0000			51.0000			49.0000			
-24.8777			17.0520			9.0543			1.2000			-119.0000			41.0000			58.0000			
